"SONG_ID","TITLE","SP BEGINNER","SP NORMAL","SP HYPER","SP ANOTHER","SP LEGGENDARIA","DP NORMAL","DP HYPER","DP ANOTHER","DP LEGGENDARIA","SPB","SPN","SPH","SPA","SPL","DPN","DPH","DPA","DPL"
"1187","OVER TIME","NULL","293","492","779","1013","262","556","841","1032","NULL","3","5","8","10","3","6","9","10"
"1188","Painful Fate","NULL","642","1178","1702","NULL","683","1112","1677","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1189","Playing With Fire","NULL","512","866","1200","NULL","516","814","1113","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1190","Please Welcome Mr.C","NULL","572","916","1522","NULL","583","932","1462","NULL","NULL","6","9","12","NULL","6","9","11","NULL"
"1191","Psycho Sheep Riddim","NULL","324","512","841","1150","330","509","842","1091","NULL","3","7","9","11","3","7","9","11"
"1192","Red. by Jack Trance","NULL","770","1122","1862","NULL","735","1129","1612","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1193","REPLAY","NULL","478","840","1141","NULL","820","973","1505","NULL","NULL","4","8","10","NULL","6","9","11","NULL"
"1194","R∞tAge","273","565","850","1503","NULL","569","1058","1453","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1195","ROZA DE ANDALUCIA","NULL","667","1071","1560","NULL","665","1069","1557","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1196","ruin of opals","NULL","533","1016","1646","NULL","537","1012","1604","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1197","Sidechained Threats","NULL","627","1026","1238","NULL","984","1216","1526","NULL","NULL","6","8","10","NULL","8","10","11","NULL"
"1198","SIGMA","NULL","430","804","1395","NULL","434","911","1848","NULL","NULL","5","8","10","NULL","5","9","12","NULL"
"1199","Six String Proof","NULL","455","855","1308","NULL","464","845","1220","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1200","SPEED ROCKER","NULL","464","879","1175","NULL","491","874","1214","NULL","NULL","4","9","10","NULL","4","9","10","NULL"
"1201","Starry Night","NULL","467","847","1268","NULL","542","926","1254","NULL","NULL","4","7","10","NULL","5","8","10","NULL"
"1202","Technicolour Dreams","NULL","474","722","1202","NULL","454","708","1209","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1203","THE DAY OF JUBILATIONS","NULL","794","1234","1757","NULL","771","1223","1883","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1204","The Rebellion of Sequencer","NULL","646","1054","1634","NULL","640","1042","1628","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1205","The Sealer ～ア・ミリアとミリアの民～","NULL","427","716","1117","NULL","436","690","1056","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1206","toy boxer","NULL","390","725","1122","NULL","401","743","1149","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1207","ToyCube Pf.(RX-Ver.S.P.L.)","NULL","379","789","1153","1453","575","1038","1395","1731","NULL","4","7","9","11","7","9","11","12"
"1208","Trill auf G","NULL","586","1098","1670","NULL","577","1059","1610","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1209","Twilight Warp","NULL","483","741","1083","NULL","483","740","1110","NULL","NULL","4","7","9","NULL","4","7","9","NULL"
"1210","Unbelief","NULL","570","1113","1675","NULL","661","1092","1716","NULL","NULL","5","10","12","NULL","6","10","12","NULL"
"1211","UNDERWORLD HOLOGRAPHY","NULL","580","1081","1648","NULL","578","1138","1644","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1212","Urban Constellations","NULL","362","771","1167","NULL","372","761","1261","NULL","NULL","4","8","11","NULL","4","8","11","NULL"
"1213","Visterhv","NULL","642","1152","1869","NULL","637","1159","1782","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1214","voltississimo","NULL","613","1135","1888","NULL","613","1146","1824","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1215","Wing of Hearts","NULL","567","916","1473","NULL","565","918","1477","NULL","NULL","5","8","10","NULL","5","8","11","NULL"
"1216","Wolf 1061","NULL","516","872","1584","NULL","572","936","1514","NULL","NULL","4","8","11","NULL","5","9","11","NULL"
"1217","Wonderland","NULL","542","957","1393","NULL","533","901","1392","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1218","XENON II ～TOMOYUKIの野望～","NULL","601","915","1523","NULL","609","911","1482","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1219","Yum Yum Jelly","NULL","398","799","1204","NULL","436","820","1236","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1220","ZENDEGI DANCE","NULL","602","935","1393","NULL","587","922","1378","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1221","50th Memorial Songs -Beginning Story-","162","417","846","1378","NULL","433","867","1468","NULL","NULL","4","8","10","NULL","4","8","11","NULL"
"1222","50th Memorial Songs -Flagship medley-","192","496","786","1157","NULL","481","889","1148","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1223","50th Memorial Songs -二人の時 ～under the cherry blossoms～-","283","621","834","1311","NULL","623","829","1317","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1224","50th Memorial Songs -The BEMANI History-","274","545","851","1348","NULL","628","785","1290","NULL","NULL","5","9","11","NULL","6","9","11","NULL"
"1225","& Intelligence","NULL","594","1112","1623","NULL","603","1129","1600","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1226","おーまい！らぶりー！すうぃーてぃ！だーりん！","NULL","560","1009","1480","NULL","599","991","1480","NULL","NULL","5","9","11","NULL","6","9","11","NULL"
"1227","お菓子の王国","NULL","718","1191","2109","2442","705","1225","2135","2442","NULL","7","10","12","12","7","10","12","12"
"1228","X-DEN","NULL","861","1418","2220","NULL","896","1495","2220","NULL","NULL","8","11","12","NULL","8","11","12","NULL"
"1229","グラナダの風","NULL","414","637","954","NULL","426","642","985","NULL","NULL","5","8","10","NULL","5","7","10","NULL"
"1230","金野火織の金色提言","NULL","643","1171","1630","NULL","640","1189","1676","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1231","最小三倍完全数","NULL","469","921","1314","NULL","464","908","1414","NULL","NULL","5","9","12","NULL","5","10","12","NULL"
"1232","セカンドピアス","NULL","302","555","1015","NULL","300","504","1002","NULL","NULL","3","6","9","NULL","3","6","9","NULL"
"1233","抱きしめてモナムール","NULL","664","1189","2110","NULL","675","1212","2129","NULL","NULL","5","10","12","NULL","6","10","12","NULL"
"1234","夏の匂い。キミの残像。 ft. Kanae Asaba","NULL","347","777","1281","NULL","355","817","1348","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1235","ハードベース・フェスタ","NULL","582","928","1447","NULL","562","966","1441","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1236","花冠 feat.Aikapin","NULL","513","869","1365","NULL","502","886","1366","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1237","爆ゼニ☆がってんワーカー","NULL","639","993","1391","NULL","634","1009","1332","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1238","ミストレス・アンに花束を","NULL","293","518","718","NULL","279","465","709","NULL","NULL","3","6","8","NULL","3","6","8","NULL"
"1239","ミッドナイト☆WAR","NULL","414","800","1261","NULL","417","832","1311","NULL","NULL","5","8","11","NULL","5","9","11","NULL"
"1240","龍王の霊廟(Mausoleum Of The Primal Dragon)","NULL","576","1190","1614","NULL","577","1070","1599","NULL","NULL","6","10","11","NULL","5","10","11","NULL"
"1241","Advent Infamous","NULL","508","843","1454","NULL","503","854","1430","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1242","AKASHIC BREAK","NULL","633","1243","1823","NULL","652","1177","1767","NULL","NULL","6","10","12","NULL","7","10","12","NULL"
"1243","And-RoiD","NULL","373","672","1008","NULL","384","682","985","NULL","NULL","4","7","9","NULL","4","7","9","NULL"
"1244","Artist","NULL","660","1243","1870","NULL","665","1252","1923","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1245","Backyard Stars","NULL","540","844","1155","NULL","543","838","1222","NULL","NULL","6","9","10","NULL","6","9","11","NULL"
"1246","BEAT PRISONER","NULL","629","1083","1844","NULL","628","1075","1752","NULL","NULL","6","9","12","NULL","7","9","12","NULL"
"1247","beatAffection","NULL","524","792","1341","NULL","522","730","1232","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1248","Bow shock!!","NULL","408","986","1566","NULL","417","974","1583","NULL","NULL","4","9","11","NULL","4","9","11","NULL"
"1249","Calvados Queen","NULL","502","777","1242","NULL","500","760","1244","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1250","Change Yourself","NULL","493","890","1288","NULL","462","833","1260","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1251","Crank It","NULL","393","731","1228","NULL","401","737","1164","NULL","NULL","4","7","9","NULL","4","7","9","NULL"
"1252","Dans la nuit de l’éternité","NULL","718","1153","1830","NULL","714","1128","1850","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1253","Do What You Want","NULL","352","644","1027","NULL","351","688","1085","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1254","Double Dribble","NULL","654","1009","1683","NULL","600","1057","1874","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1255","Drop It","NULL","713","1032","1419","NULL","731","1035","1435","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1256","Duration","NULL","272","514","978","NULL","265","496","943","NULL","NULL","3","6","9","NULL","3","6","9","NULL"
"1257","EROICA","NULL","703","1193","2040","NULL","702","1213","2363","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1258","Everlasting Message","NULL","638","1197","1970","NULL","619","1149","1781","NULL","NULL","7","10","12","NULL","7","11","12","NULL"
"1259","fairy cocktail","NULL","230","559","828","NULL","230","567","861","NULL","NULL","3","6","8","NULL","3","6","8","NULL"
"1260","Forgetting Machine","NULL","366","634","868","NULL","358","620","826","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1261","Friction[!]Function","NULL","560","911","1634","NULL","553","1008","1546","NULL","NULL","6","9","12","NULL","6","9","12","NULL"
"1262","GHOST","NULL","425","767","1403","NULL","418","749","1354","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1263","GIGA VIOLATE","NULL","565","833","1392","NULL","547","827","1445","NULL","NULL","6","8","11","NULL","6","8","11","NULL"
"1264","Hold My Hand","NULL","472","855","1247","NULL","424","809","1264","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1265","Horizons of Promise","NULL","476","765","1322","NULL","472","762","1366","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1266","Hyper Drive feat. ぷにぷに電機","NULL","335","775","1000","NULL","339","761","1000","NULL","NULL","3","7","9","NULL","3","7","9","NULL"
"1267","If","NULL","398","689","959","1254","394","690","969","1250","NULL","5","8","10","NULL","5","8","10","NULL"
"1268","Inferno of Fomalhaut","NULL","523","980","1701","NULL","531","967","1723","NULL","NULL","5","10","12","NULL","6","9","12","NULL"
"1269","Infinity Mirror","NULL","436","709","1164","NULL","422","729","1303","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1270","Into The Madness","NULL","508","821","1286","NULL","539","806","1276","NULL","NULL","5","8","11","NULL","6","9","11","NULL"
"1271","Jetcoaster Windy","NULL","413","722","1156","NULL","415","711","1106","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1272","LASER CRUSTER (IGNITE REMIX)","NULL","399","908","1824","NULL","380","848","1700","NULL","NULL","4","8","12","NULL","5","8","12","NULL"
"1273","LIGHTNING STRIKES","237","471","854","1639","NULL","473","950","1763","NULL","NULL","5","9","12","NULL","5","9","12","NULL"
"1274","Like+it!","NULL","541","885","1197","1647","505","871","1071","1583","NULL","6","9","11","12","6","9","11","12"
"1275","Lords Of The Roundtable","NULL","541","950","1586","NULL","567","838","1477","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1276","Lost Souls","NULL","358","857","1236","NULL","349","820","1280","NULL","NULL","4","9","11","NULL","4","9","11","NULL"
"1277","Megalara Garuda","NULL","764","1012","1543","NULL","764","1031","1503","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1278","Mel","NULL","396","767","1088","NULL","405","713","1026","NULL","NULL","4","7","9","NULL","4","7","9","NULL"
"1279","Moving on","NULL","525","979","1501","NULL","542","933","1480","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1280","Nasty Techniques","NULL","496","854","1338","NULL","499","841","1290","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1281","NEWALONE","NULL","303","662","1012","NULL","352","643","980","NULL","NULL","4","7","9","NULL","4","7","9","NULL"
"1282","ORCA","NULL","681","1241","1795","NULL","673","1235","1789","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1283","OUTER PLANETS","NULL","340","716","1100","NULL","343","732","1104","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1284","Override","NULL","480","821","1471","NULL","492","815","1445","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1285","PHASE SHIFT MANEUVER","NULL","638","886","1447","NULL","646","913","1429","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1286","Primitive Vibes","298","587","1004","1564","NULL","589","1019","1534","NULL","NULL","6","10","12","NULL","6","9","12","NULL"
"1287","Queen Kaguya","NULL","493","952","1330","NULL","506","892","1327","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1288","Rainstorm","NULL","501","784","1146","NULL","485","775","1140","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1289","Rave lithosphere","NULL","554","898","1344","NULL","568","881","1360","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1290","Rave Patroller","NULL","696","1189","1705","NULL","747","1289","1667","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1291","rough percussionythm","NULL","515","853","1295","NULL","523","866","1293","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1292","S!ck (Nhato Remix)","NULL","506","830","1279","NULL","556","922","1313","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1293","SCREW // owo // SCREW","NULL","567","1111","1567","NULL","568","1104","1542","NULL","NULL","6","9","12","NULL","6","9","12","NULL"
"1294","Shiva","NULL","370","753","1085","NULL","347","726","1040","NULL","NULL","4","8","11","NULL","4","8","11","NULL"
"1295","Silly Love","131","406","716","1061","NULL","401","712","1051","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1296","Ska-sh All Neurons!!","NULL","497","739","1176","NULL","502","692","1139","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1297","Smashing Wedge","NULL","492","1141","1957","NULL","555","1270","1969","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"1298","Sparkle Smilin’","NULL","462","756","1243","NULL","456","746","1191","NULL","NULL","4","8","11","NULL","4","8","11","NULL"
"1299","STOIC HYPOTHESIS","NULL","565","917","1442","NULL","560","919","1405","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1300","Sugar Drippin’","NULL","391","701","1069","NULL","396","687","1129","NULL","NULL","4","7","9","NULL","4","7","10","NULL"
"1301","T-REX vs Velociraptor (In the Far east euphoria)","NULL","712","943","1636","NULL","712","923","1607","NULL","NULL","7","9","12","NULL","7","9","12","NULL"
"1302","take me higher","NULL","414","647","1015","NULL","419","648","959","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1303","TECHNO Style Essentials","NULL","516","833","1453","NULL","517","821","1506","NULL","NULL","6","9","12","NULL","6","9","12","NULL"
"1304","THE BRAVE MUST DIE","NULL","721","1283","2075","NULL","778","1238","2086","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1305","THE F∀UST","NULL","691","1183","1851","NULL","701","1143","1838","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1306","The Sky of Sadness","NULL","444","767","1215","NULL","451","776","1296","NULL","NULL","4","8","10","NULL","5","8","11","NULL"
"1307","Theory","NULL","412","745","1342","NULL","418","731","1309","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1308","TRIUMPH","NULL","475","1019","1724","NULL","477","959","1691","NULL","NULL","6","9","12","NULL","6","9","12","NULL"
